epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,batch_size,epoch_time,eval_time,memory_allocated,memory_reserved,gradient_diversity
18,2.2050319385528563,41.724,0.017927590334415437,"tensor(40.4500, device='cuda:0')",0.1,2048,0,2.7423043251037598,193.03,1020.0,2.9815
19,2.1314661598205564,43.322,0.01721475341320038,"tensor(42.6900, device='cuda:0')",0.1,2048,0,2.7012581825256348,192.53,34554.0,3.5089
20,2.0579397296905517,45.022,0.01691743277311325,"tensor(43.1900, device='cuda:0')",0.1,2048,0,2.6992244720458984,192.53,34554.0,3.5256
21,1.9881329822540283,46.552,0.016547330009937286,"tensor(44.1700, device='cuda:0')",0.1,2048,0,2.689614772796631,192.53,34554.0,3.8354
22,1.9206756162643432,48.188,0.016927330470085145,"tensor(43.7200, device='cuda:0')",0.1,2048,0,2.5746264457702637,192.53,34554.0,3.5691
23,1.8772245264053344,48.938,0.01594988023042679,"tensor(46.0900, device='cuda:0')",0.1,2048,0,2.750356674194336,192.53,34554.0,3.656
24,1.7967309427261353,51.008,0.016674308145046234,"tensor(44.4200, device='cuda:0')",0.1,2048,0,2.5578835010528564,192.53,34554.0,3.795
25,1.7450718212127685,52.19,0.016646311306953432,"tensor(45.2200, device='cuda:0')",0.1,2048,0,2.576227903366089,192.53,34554.0,3.7647
26,1.6872037982940673,53.306,0.01511279137134552,"tensor(48.9300, device='cuda:0')",0.1,2048,0,2.7117648124694824,192.53,34554.0,3.7135
27,1.624720149040222,54.89,0.014933987879753113,"tensor(50., device='cuda:0')",0.1,2048,0,2.703665018081665,192.53,34554.0,3.7546
28,1.5392958307266236,56.938,0.015840463423728943,"tensor(46.9100, device='cuda:0')",0.1,2048,0,2.602829933166504,192.53,34554.0,3.7547
29,1.5037916421890258,57.814,0.014870893907546997,"tensor(50.2900, device='cuda:0')",0.1,2048,0,2.719395399093628,192.53,34554.0,3.7694
30,1.4417921018600464,59.428,0.014846621179580688,"tensor(50.7100, device='cuda:0')",0.1,2048,0,2.7378594875335693,192.53,34554.0,3.6394
31,1.3729995965957642,61.264,0.01427797657251358,"tensor(51.7400, device='cuda:0')",0.1,2048,0,2.70683217048645,192.53,34554.0,3.6034
32,1.3282798433303833,62.352,0.01419892281293869,"tensor(51.7100, device='cuda:0')",0.1,2048,0,2.5893630981445312,192.53,34554.0,3.5919
33,1.3165170621871949,62.57,0.015325952064990997,"tensor(49.8500, device='cuda:0')",0.1,2048,0,2.555774688720703,192.53,34554.0,3.3476
34,1.2387447929382325,64.582,0.015173886644840241,"tensor(51.3600, device='cuda:0')",0.1,2048,0,2.605738878250122,192.53,34554.0,3.2503
35,1.1802077579498291,65.924,0.013811977219581604,"tensor(54.3200, device='cuda:0')",0.1,2048,0,2.7234442234039307,192.53,34554.0,3.5193
36,1.1353139400482177,67.224,0.013467827165126801,"tensor(55.3100, device='cuda:0')",0.1,2048,0,2.712597131729126,192.53,34554.0,3.3202
37,1.089438147544861,68.41,0.013510920655727386,"tensor(55.0800, device='cuda:0')",0.1,2048,0,2.567600727081299,192.53,34554.0,3.2628
38,1.0368286299705505,69.842,0.015234671032428742,"tensor(51.6100, device='cuda:0')",0.1,2048,0,2.576097249984741,192.53,34554.0,3.2813
39,0.9909210562705993,70.966,0.012988758492469788,"tensor(56.9800, device='cuda:0')",0.1,2048,0,2.7426133155822754,192.53,34554.0,3.2492
40,0.9549106764793396,71.932,0.013252400708198548,"tensor(56.4300, device='cuda:0')",0.1,2048,0,2.6484622955322266,192.53,34554.0,3.1405
41,0.9125297617912292,73.24,0.013941243147850037,"tensor(54.7000, device='cuda:0')",0.1,2048,0,2.572906494140625,192.53,34554.0,3.1442
42,0.8692108488082886,74.302,0.013493292248249054,"tensor(55.8200, device='cuda:0')",0.1,2048,0,2.5887551307678223,192.53,34554.0,3.0857
43,0.8339805579185486,75.382,0.013902425867319107,"tensor(55.2100, device='cuda:0')",0.1,2048,0,2.600428581237793,192.53,34554.0,3.0402
44,0.802927577495575,76.082,0.013757934200763702,"tensor(55.4100, device='cuda:0')",0.1,2048,0,2.5626466274261475,192.53,34554.0,2.8827
45,0.7533568739891052,77.534,0.012540871453285217,"tensor(58.8800, device='cuda:0')",0.1,2048,0,2.7389445304870605,192.53,34554.0,2.8809
46,0.7239481806755066,78.336,0.013007397794723511,"tensor(58.1100, device='cuda:0')",0.1,2048,0,2.5985753536224365,192.53,34554.0,2.8017
47,0.6805383133888244,79.584,0.01316382986307144,"tensor(58.5300, device='cuda:0')",0.1,2048,0,2.588047742843628,192.53,34554.0,2.7978
48,0.6341999816894531,80.948,0.013263744723796845,"tensor(58.1600, device='cuda:0')",0.1,2048,0,2.5875656604766846,192.53,34554.0,2.7912
49,0.6058572673797608,81.906,0.013248272335529327,"tensor(57.7500, device='cuda:0')",0.1,2048,0,2.591132640838623,192.53,34554.0,2.708
50,0.5559304809570312,83.292,0.014134781014919282,"tensor(57.1500, device='cuda:0')",0.1,2048,0,2.548776626586914,192.53,34554.0,2.6411
51,0.5442328381538392,83.688,0.013017816019058227,"tensor(59.2700, device='cuda:0')",0.1,2048,0,2.711332082748413,192.53,34554.0,2.5446
52,0.5310028624534607,83.932,0.014101037454605102,"tensor(57.1700, device='cuda:0')",0.1,2048,0,2.5487844944000244,192.53,34554.0,2.5771
53,0.5046779406070709,84.952,0.013732838642597198,"tensor(57.5300, device='cuda:0')",0.1,2048,0,2.579418182373047,192.53,34554.0,2.5741
54,0.4711635911464691,85.968,0.013195567357540131,"tensor(59.3600, device='cuda:0')",0.1,2048,0,2.7278048992156982,192.53,34554.0,2.4731
55,0.4404615151882172,86.862,0.014069061172008514,"tensor(57.9800, device='cuda:0')",0.1,2048,0,2.586132526397705,192.53,34554.0,2.4562
56,0.41084407091140746,87.898,0.013790082776546479,"tensor(59.0700, device='cuda:0')",0.1,2048,0,2.586463689804077,192.53,34554.0,2.4448
57,0.38862324595451353,88.67,0.013946867048740387,"tensor(59.3400, device='cuda:0')",0.1,2048,0,2.5530571937561035,192.53,34554.0,2.4355
58,0.3531389653682709,89.73,0.01366423646211624,"tensor(59.5900, device='cuda:0')",0.1,2048,0,2.7113442420959473,192.53,34554.0,2.4122
59,0.34330771446228026,90.048,0.014787238478660583,"tensor(57.3000, device='cuda:0')",0.1,2048,0,2.5881776809692383,192.53,34554.0,2.39
60,0.22668892681598662,94.074,0.011712554955482483,"tensor(64.7500, device='cuda:0')",0.020000000000000004,2048,0,2.7375385761260986,192.53,34554.0,1.2962
61,0.15080998480319976,96.858,0.011643045628070831,"tensor(64.9100, device='cuda:0')",0.020000000000000004,2048,0,2.7277116775512695,192.53,34554.0,1.8905
62,0.13049928694963456,97.49,0.011566633194684981,"tensor(65.1100, device='cuda:0')",0.020000000000000004,2048,0,2.742982864379883,192.53,34554.0,2.0976
63,0.11962928861379624,97.782,0.011598808205127716,"tensor(64.8900, device='cuda:0')",0.020000000000000004,2048,0,2.5716049671173096,192.53,34554.0,2.1959
64,0.1096287128329277,98.054,0.011547049796581268,"tensor(65.3600, device='cuda:0')",0.020000000000000004,2048,0,2.7396202087402344,192.53,34554.0,2.1797
65,0.10284785002470016,98.29,0.01154285482764244,"tensor(65.2000, device='cuda:0')",0.020000000000000004,2048,0,2.566664934158325,192.53,34554.0,2.2581
66,0.09881919354200364,98.294,0.01171964486837387,"tensor(64.9700, device='cuda:0')",0.020000000000000004,2048,0,2.5933361053466797,192.53,34554.0,2.164
67,0.09144623607397079,98.538,0.011696249783039092,"tensor(65.2900, device='cuda:0')",0.020000000000000004,2048,0,2.6048099994659424,192.53,34554.0,2.203
68,0.08612618952989579,98.672,0.011729182887077331,"tensor(65.0200, device='cuda:0')",0.020000000000000004,2048,0,2.5652434825897217,192.53,34554.0,2.2054
69,0.08473917961120606,98.69,0.011710368394851685,"tensor(65.2900, device='cuda:0')",0.020000000000000004,2048,0,2.5911667346954346,192.53,34554.0,2.2458
70,0.07916233718395232,98.84,0.011738037645816803,"tensor(65.3700, device='cuda:0')",0.020000000000000004,2048,0,2.7111430168151855,192.53,34554.0,2.1996
71,0.07466249257326125,98.936,0.011774307036399841,"tensor(65.0200, device='cuda:0')",0.020000000000000004,2048,0,2.582584857940674,192.53,34554.0,2.2158
72,0.07173258274793624,98.998,0.01182413260936737,"tensor(65.5200, device='cuda:0')",0.020000000000000004,2048,0,2.7403647899627686,192.53,34554.0,2.1539
73,0.06980298489332198,99.042,0.011746352314949035,"tensor(65.3800, device='cuda:0')",0.020000000000000004,2048,0,2.584777593612671,192.53,34554.0,2.1614
74,0.06647124320268631,99.13,0.011769149899482727,"tensor(65.2300, device='cuda:0')",0.020000000000000004,2048,0,2.575657367706299,192.53,34554.0,2.1865
75,0.06453256845474244,99.216,0.011908952802419662,"tensor(65.1700, device='cuda:0')",0.020000000000000004,2048,0,2.5869898796081543,192.53,34554.0,2.2257
76,0.06240197703242302,99.228,0.01177226538658142,"tensor(65.3100, device='cuda:0')",0.020000000000000004,2048,0,2.593803644180298,192.53,34554.0,2.2538
77,0.06132361188530922,99.212,0.011785511064529419,"tensor(65.3500, device='cuda:0')",0.020000000000000004,2048,0,2.587692975997925,192.53,34554.0,2.2425
78,0.06016987457871437,99.266,0.012098156267404556,"tensor(64.9500, device='cuda:0')",0.020000000000000004,2048,0,2.6223132610321045,192.53,34554.0,2.1667
79,0.058680374026298526,99.28,0.01177072982788086,"tensor(65.4200, device='cuda:0')",0.020000000000000004,2048,0,2.609694480895996,192.53,34554.0,2.1535
80,0.05521620973944664,99.402,0.011829414558410644,"tensor(65.4500, device='cuda:0')",0.020000000000000004,2048,0,2.5855889320373535,192.53,34554.0,2.1541
81,0.05467363476753235,99.362,0.011891993343830108,"tensor(65.4800, device='cuda:0')",0.020000000000000004,2048,0,2.5659899711608887,192.53,34554.0,2.2056
82,0.05365271747112274,99.382,0.012012860667705535,"tensor(65.3700, device='cuda:0')",0.020000000000000004,2048,0,2.5695245265960693,192.53,34554.0,2.2323
83,0.0513695752620697,99.472,0.0118606893658638,"tensor(65.2900, device='cuda:0')",0.020000000000000004,2048,0,2.5542140007019043,192.53,34554.0,2.1433
84,0.05088505849242211,99.472,0.011775303214788436,"tensor(65.2100, device='cuda:0')",0.020000000000000004,2048,0,2.6075241565704346,192.53,34554.0,2.1341
85,0.049552909433841705,99.472,0.011880175912380218,"tensor(65.6200, device='cuda:0')",0.020000000000000004,2048,0,2.7220211029052734,192.53,34554.0,2.1233
86,0.047360359579324725,99.538,0.011923000931739806,"tensor(65.3200, device='cuda:0')",0.020000000000000004,2048,0,2.5871715545654297,192.53,34554.0,2.1432
87,0.046390571892261506,99.504,0.011927856737375259,"tensor(65.6400, device='cuda:0')",0.020000000000000004,2048,0,2.710163116455078,192.53,34554.0,2.1218
88,0.046241459995508195,99.552,0.011939431834220885,"tensor(65.3000, device='cuda:0')",0.020000000000000004,2048,0,2.594107151031494,192.53,34554.0,2.1512
89,0.04561928898096085,99.56,0.011916005301475525,"tensor(65.4500, device='cuda:0')",0.020000000000000004,2048,0,2.5980441570281982,192.53,34554.0,2.1268
90,0.04345022767782211,99.598,0.01199456279873848,"tensor(65.4100, device='cuda:0')",0.020000000000000004,2048,0,2.5957956314086914,192.53,34554.0,2.1195
91,0.0434394308924675,99.568,0.011893221527338028,"tensor(65.3700, device='cuda:0')",0.020000000000000004,2048,0,2.606531858444214,192.53,34554.0,2.1488
92,0.04312283560633659,99.61,0.011928871202468872,"tensor(65.6600, device='cuda:0')",0.020000000000000004,2048,0,2.76225209236145,192.53,34554.0,2.0668
93,0.04195444464683533,99.582,0.011907600510120391,"tensor(65.6000, device='cuda:0')",0.020000000000000004,2048,0,2.5755057334899902,192.53,34554.0,2.1351
94,0.04084693998098374,99.644,0.01199282808303833,"tensor(65.4200, device='cuda:0')",0.020000000000000004,2048,0,2.606919288635254,192.53,34554.0,2.139
95,0.03906696751713753,99.68,0.011930853825807572,"tensor(65.2400, device='cuda:0')",0.020000000000000004,2048,0,2.5653679370880127,192.53,34554.0,2.1108
96,0.039267456084489824,99.636,0.01190442311167717,"tensor(65.2900, device='cuda:0')",0.020000000000000004,2048,0,2.568159580230713,192.53,34554.0,2.2194
97,0.038904992938041685,99.612,0.011839568030834198,"tensor(65.5500, device='cuda:0')",0.020000000000000004,2048,0,2.5839126110076904,192.53,34554.0,2.1241
98,0.038200152665376665,99.664,0.011963893008232116,"tensor(65.4400, device='cuda:0')",0.020000000000000004,2048,0,2.588038444519043,192.53,34554.0,2.1183
99,0.03720727756619453,99.668,0.011894130581617356,"tensor(65.5300, device='cuda:0')",0.020000000000000004,2048,0,2.5989489555358887,192.53,34554.0,2.1166
100,0.03609978124499321,99.714,0.011959055745601655,"tensor(65.4700, device='cuda:0')",0.020000000000000004,2048,0,2.5808513164520264,192.53,34554.0,2.1414
101,0.036071520447731015,99.694,0.011969549989700318,"tensor(65.4300, device='cuda:0')",0.020000000000000004,2048,0,2.536811590194702,192.53,34554.0,2.1518
102,0.03577360257506371,99.688,0.01191333003938198,"tensor(65.0400, device='cuda:0')",0.020000000000000004,2048,0,2.560288190841675,192.53,34554.0,2.0627
103,0.03544263757765293,99.678,0.012072940444946289,"tensor(65.4800, device='cuda:0')",0.020000000000000004,2048,0,2.569209337234497,192.53,34554.0,2.1215
104,0.034724430441856385,99.732,0.011982337385416032,"tensor(65.2500, device='cuda:0')",0.020000000000000004,2048,0,2.5828356742858887,192.53,34554.0,2.1114
105,0.03391055725514889,99.738,0.011935035574436188,"tensor(65.3500, device='cuda:0')",0.020000000000000004,2048,0,2.611433744430542,192.53,34554.0,2.0384
106,0.03313226461410523,99.754,0.011994755911827087,"tensor(65.5300, device='cuda:0')",0.020000000000000004,2048,0,2.547088146209717,192.53,34554.0,2.1338
107,0.03229533769190311,99.77,0.011905743896961212,"tensor(65.2900, device='cuda:0')",0.020000000000000004,2048,0,2.5842883586883545,192.53,34554.0,2.1065
108,0.03243763267993927,99.74,0.012008373641967773,"tensor(65.1600, device='cuda:0')",0.020000000000000004,2048,0,2.587946653366089,192.53,34554.0,2.0892
109,0.03194594010710716,99.784,0.011949182230234147,"tensor(65.3900, device='cuda:0')",0.020000000000000004,2048,0,2.5967230796813965,192.53,34554.0,2.0546
110,0.03191284276545048,99.76,0.011892134135961532,"tensor(65.6600, device='cuda:0')",0.020000000000000004,2048,0,2.5694360733032227,192.53,34554.0,2.1764
111,0.029939522817730903,99.778,0.011954087960720063,"tensor(65.4000, device='cuda:0')",0.020000000000000004,2048,0,2.5680525302886963,192.53,34554.0,2.1288
112,0.030495794042944908,99.8,0.011937504863739014,"tensor(65.5300, device='cuda:0')",0.020000000000000004,2048,0,2.5838263034820557,192.53,34554.0,2.1587
113,0.030758161395788193,99.768,0.011966659951210021,"tensor(65.3000, device='cuda:0')",0.020000000000000004,2048,0,2.575880765914917,192.53,34554.0,1.9993
114,0.02996755614876747,99.812,0.011875976467132569,"tensor(65.6900, device='cuda:0')",0.020000000000000004,2048,0,2.7406787872314453,192.53,34554.0,2.0752
115,0.030578692629933357,99.754,0.011966886103153229,"tensor(65.4500, device='cuda:0')",0.020000000000000004,2048,0,2.593625068664551,192.53,34554.0,2.1865
116,0.028605923131108282,99.814,0.01194554666876793,"tensor(65.3400, device='cuda:0')",0.020000000000000004,2048,0,2.59877347946167,192.53,34554.0,2.0696
117,0.029260763451457023,99.764,0.01192269870042801,"tensor(65.6000, device='cuda:0')",0.020000000000000004,2048,0,2.5746445655822754,192.53,34554.0,2.1371
118,0.02947039544582367,99.774,0.01192025797367096,"tensor(65.5200, device='cuda:0')",0.020000000000000004,2048,0,2.6088762283325195,192.53,34554.0,2.1177
119,0.027726501673460007,99.824,0.01187176159620285,"tensor(65.6200, device='cuda:0')",0.020000000000000004,2048,0,2.6032867431640625,192.53,34554.0,2.1587
120,0.0259138410538435,99.864,0.01184458291530609,"tensor(65.7100, device='cuda:0')",0.004000000000000001,2048,0,2.7489404678344727,192.53,34554.0,1.6527
121,0.025384146198630334,99.85,0.011741152596473695,"tensor(65.7100, device='cuda:0')",0.004000000000000001,2048,0,2.594566583633423,192.53,34554.0,2.0068
122,0.02495756424963474,99.858,0.011689514183998108,"tensor(65.6900, device='cuda:0')",0.004000000000000001,2048,0,2.610991954803467,192.53,34554.0,2.059
123,0.02440995641052723,99.852,0.01187370948791504,"tensor(65.6900, device='cuda:0')",0.004000000000000001,2048,0,2.584895372390747,192.53,34554.0,2.0832
124,0.0248399418592453,99.872,0.01188926767706871,"tensor(65.5500, device='cuda:0')",0.004000000000000001,2048,0,2.583141326904297,192.53,34554.0,2.038
125,0.024308267682790756,99.852,0.011857024884223938,"tensor(65.4300, device='cuda:0')",0.004000000000000001,2048,0,2.58009934425354,192.53,34554.0,2.0042
126,0.023522991463541986,99.862,0.011792551684379577,"tensor(65.5500, device='cuda:0')",0.004000000000000001,2048,0,2.5962071418762207,192.53,34554.0,2.0563
127,0.02365891233086586,99.89,0.01176592651605606,"tensor(65.5100, device='cuda:0')",0.004000000000000001,2048,0,2.538769483566284,192.53,34554.0,2.1494
128,0.02283950425684452,99.904,0.011751860141754151,"tensor(65.5200, device='cuda:0')",0.004000000000000001,2048,0,2.6058874130249023,192.53,34554.0,2.0765
129,0.02299234226346016,99.868,0.011845885348320007,"tensor(65.3900, device='cuda:0')",0.004000000000000001,2048,0,2.593010663986206,192.53,34554.0,2.1718
130,0.023458740785717965,99.866,0.011689392083883286,"tensor(65.5900, device='cuda:0')",0.004000000000000001,2048,0,2.6171836853027344,192.53,34554.0,2.1515
131,0.02334507815539837,99.886,0.011768902218341827,"tensor(65.7500, device='cuda:0')",0.004000000000000001,2048,0,2.7291622161865234,192.53,34554.0,2.1947
132,0.023254808709025382,99.862,0.011765672194957734,"tensor(65.6400, device='cuda:0')",0.004000000000000001,2048,0,2.5546951293945312,192.53,34554.0,2.0829
133,0.023165980353951454,99.864,0.011757652103900909,"tensor(65.7100, device='cuda:0')",0.004000000000000001,2048,0,2.6057605743408203,192.53,34554.0,2.0745
134,0.022636629939079285,99.89,0.011741776764392853,"tensor(65.6900, device='cuda:0')",0.004000000000000001,2048,0,2.601367473602295,192.53,34554.0,2.1441
135,0.022777815833687782,99.878,0.011813835537433624,"tensor(65.7200, device='cuda:0')",0.004000000000000001,2048,0,2.5623373985290527,192.53,34554.0,2.0788
136,0.02241294376552105,99.896,0.011695901095867158,"tensor(65.6200, device='cuda:0')",0.004000000000000001,2048,0,2.591928482055664,192.53,34554.0,2.0455
137,0.022368712723255156,99.878,0.011791412711143494,"tensor(65.6400, device='cuda:0')",0.004000000000000001,2048,0,2.619731903076172,192.53,34554.0,2.1413
138,0.02257985942065716,99.878,0.011808895623683929,"tensor(65.6300, device='cuda:0')",0.004000000000000001,2048,0,2.591865062713623,192.53,34554.0,2.1283
139,0.022650225013494493,99.852,0.011799768042564392,"tensor(65.7600, device='cuda:0')",0.004000000000000001,2048,0,2.7485828399658203,192.53,34554.0,2.1973
140,0.022442308813333513,99.892,0.011643125808238983,"tensor(65.8100, device='cuda:0')",0.004000000000000001,2048,0,2.7343649864196777,192.53,34554.0,2.1772
141,0.021791842952370643,99.92,0.011642938184738159,"tensor(65.8000, device='cuda:0')",0.004000000000000001,2048,0,2.5585057735443115,192.53,34554.0,2.1922
142,0.022469226494431494,99.892,0.011713123798370362,"tensor(65.7100, device='cuda:0')",0.004000000000000001,2048,0,2.567551612854004,192.53,34554.0,2.189
143,0.022107890620827676,99.898,0.011758172476291656,"tensor(65.7400, device='cuda:0')",0.004000000000000001,2048,0,2.5817017555236816,192.53,34554.0,2.1289
144,0.02187915749847889,99.902,0.0118203206717968,"tensor(65.7900, device='cuda:0')",0.004000000000000001,2048,0,2.575707197189331,192.53,34554.0,2.1545
145,0.022066212445497512,99.878,0.011718040412664414,"tensor(65.7400, device='cuda:0')",0.004000000000000001,2048,0,2.5960323810577393,192.53,34554.0,2.1633
146,0.02225909724831581,99.87,0.011843360286951064,"tensor(65.7000, device='cuda:0')",0.004000000000000001,2048,0,2.589733123779297,192.53,34554.0,2.163
147,0.021415464878082276,99.912,0.011655238455533982,"tensor(65.8500, device='cuda:0')",0.004000000000000001,2048,0,2.7439305782318115,192.53,34554.0,2.1502
148,0.021865609735250473,99.894,0.011683231687545776,"tensor(65.8100, device='cuda:0')",0.004000000000000001,2048,0,2.621903896331787,192.53,34554.0,2.1147
149,0.022194083482027054,99.892,0.01170240027308464,"tensor(65.6600, device='cuda:0')",0.004000000000000001,2048,0,2.5846643447875977,192.53,34554.0,2.1416
150,0.02174858786165714,99.886,0.01174180496931076,"tensor(65.7500, device='cuda:0')",0.004000000000000001,2048,0,2.5840327739715576,192.53,34554.0,2.1092
151,0.021916622668504714,99.912,0.011749569207429885,"tensor(65.6600, device='cuda:0')",0.004000000000000001,2048,0,2.5861856937408447,192.53,34554.0,2.2059
152,0.021540593951940537,99.898,0.011757409971952439,"tensor(65.8700, device='cuda:0')",0.004000000000000001,2048,0,2.72676420211792,192.53,34554.0,2.1123
153,0.02134289436042309,99.882,0.011697047340869904,"tensor(65.8400, device='cuda:0')",0.004000000000000001,2048,0,2.596491813659668,192.53,34554.0,2.1164
154,0.02116414435207844,99.912,0.01176189272403717,"tensor(65.8200, device='cuda:0')",0.004000000000000001,2048,0,2.584074020385742,192.53,34554.0,2.0914
155,0.021518722251057623,99.886,0.011689363598823548,"tensor(65.8000, device='cuda:0')",0.004000000000000001,2048,0,2.5958452224731445,192.53,34554.0,2.1033
156,0.021354811564087868,99.904,0.011775483131408691,"tensor(65.7400, device='cuda:0')",0.004000000000000001,2048,0,2.577824115753174,192.53,34554.0,2.0968
157,0.020775692835450173,99.916,0.011694144082069396,"tensor(65.8400, device='cuda:0')",0.004000000000000001,2048,0,2.576935291290283,192.53,34554.0,2.0867
158,0.02069383904337883,99.904,0.011748483967781068,"tensor(65.8300, device='cuda:0')",0.004000000000000001,2048,0,2.5825953483581543,192.53,34554.0,2.1016
159,0.02078778013586998,99.916,0.01168583801984787,"tensor(65.7500, device='cuda:0')",0.004000000000000001,2048,0,2.5817248821258545,192.53,34554.0,2.0719
160,0.021020031049847603,99.898,0.011628849077224732,"tensor(65.8300, device='cuda:0')",0.0008000000000000003,2048,0,2.5965416431427,192.53,34554.0,1.968
161,0.021047772243618965,99.912,0.011729198145866393,"tensor(65.7900, device='cuda:0')",0.0008000000000000003,2048,0,2.543623447418213,192.53,34554.0,2.063
162,0.02076827362179756,99.924,0.011688978588581086,"tensor(65.8700, device='cuda:0')",0.0008000000000000003,2048,0,2.5769073963165283,192.53,34554.0,2.0778
163,0.020674753710627557,99.902,0.011617627322673798,"tensor(65.7600, device='cuda:0')",0.0008000000000000003,2048,0,2.5842835903167725,192.53,34554.0,2.0895
164,0.020870191603899003,99.91,0.01167213940024376,"tensor(65.8300, device='cuda:0')",0.0008000000000000003,2048,0,2.5811688899993896,192.53,34554.0,2.1051
165,0.021067372858524322,99.886,0.011667024552822113,"tensor(65.7600, device='cuda:0')",0.0008000000000000003,2048,0,2.6058835983276367,192.53,34554.0,2.0943
166,0.020658424720168114,99.904,0.011738950657844544,"tensor(65.7900, device='cuda:0')",0.0008000000000000003,2048,0,2.618497848510742,192.53,34554.0,2.0853
167,0.021089587286114694,99.912,0.011677984011173249,"tensor(65.7300, device='cuda:0')",0.0008000000000000003,2048,0,2.5780699253082275,192.53,34554.0,2.1643
168,0.020786891505122185,99.906,0.011714920449256898,"tensor(65.8900, device='cuda:0')",0.0008000000000000003,2048,0,2.7052316665649414,192.53,34554.0,2.1022
169,0.020613075867295265,99.904,0.011739111065864564,"tensor(65.7600, device='cuda:0')",0.0008000000000000003,2048,0,2.6096367835998535,192.53,34554.0,2.1996
170,0.020663566142320632,99.914,0.011667976814508438,"tensor(65.7800, device='cuda:0')",0.0008000000000000003,2048,0,2.5782101154327393,192.53,34554.0,2.0924
171,0.02065992631018162,99.914,0.011731349158287049,"tensor(65.8100, device='cuda:0')",0.0008000000000000003,2048,0,2.554556369781494,192.53,34554.0,2.0604
172,0.02058492012321949,99.912,0.01161576184630394,"tensor(65.8500, device='cuda:0')",0.0008000000000000003,2048,0,2.6323797702789307,192.53,34554.0,2.11
173,0.020672411248087882,99.914,0.011626096254587173,"tensor(65.7900, device='cuda:0')",0.0008000000000000003,2048,0,2.5764665603637695,192.53,34554.0,2.0916
174,0.020726788714528085,99.92,0.011662326908111573,"tensor(65.8700, device='cuda:0')",0.0008000000000000003,2048,0,2.6001474857330322,192.53,34554.0,2.1399
175,0.0201447806507349,99.918,0.01167855613231659,"tensor(65.8000, device='cuda:0')",0.0008000000000000003,2048,0,2.6031649112701416,192.53,34554.0,2.1377
176,0.020606271699070932,99.918,0.011679270458221435,"tensor(65.9000, device='cuda:0')",0.0008000000000000003,2048,0,2.7548422813415527,192.53,34554.0,2.1716
177,0.02089609459042549,99.902,0.01167521220445633,"tensor(65.8000, device='cuda:0')",0.0008000000000000003,2048,0,2.5927038192749023,192.53,34554.0,2.1798
178,0.020423882007598877,99.9,0.01169968454837799,"tensor(65.8400, device='cuda:0')",0.0008000000000000003,2048,0,2.5984630584716797,192.53,34554.0,2.1388
