epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,batch_size,epoch_time,eval_time,memory_allocated,memory_reserved,gradient_diversity
51,0.13957089841365813,96.476,0.012051394510269165,"tensor(65.3200, device='cuda:0')",0.1,2048,0,2.21647310256958,147.67,39022.0,0.0
52,0.13410372287034988,96.598,0.012207122671604157,"tensor(64.9800, device='cuda:0')",0.1,2048,0,2.246046543121338,147.67,39022.0,0.0
53,0.12400204330682754,96.864,0.012350136101245881,"tensor(64.6100, device='cuda:0')",0.1,2048,0,2.2414767742156982,147.67,39022.0,0.0
54,0.12402088344097137,96.906,0.011673821425437927,"tensor(66.3300, device='cuda:0')",0.1,2048,0,2.2063443660736084,147.67,39022.0,0.0
55,0.1301148021221161,96.736,0.012148214793205261,"tensor(65.0500, device='cuda:0')",0.1,2048,0,2.211621046066284,147.67,39022.0,0.0
56,0.12100030571222305,96.968,0.012301672959327698,"tensor(63.9800, device='cuda:0')",0.1,2048,0,2.432699203491211,147.67,39022.0,0.0
57,0.12022169828414916,97.102,0.01195517795085907,"tensor(65.4600, device='cuda:0')",0.1,2048,0,2.2056097984313965,147.67,39022.0,0.0
58,0.1187248745560646,97.074,0.011824858379364013,"tensor(65.4400, device='cuda:0')",0.1,2048,0,2.2139530181884766,147.67,39022.0,0.0
59,0.1268373391032219,96.818,0.011617525565624237,"tensor(66.2000, device='cuda:0')",0.1,2048,0,2.1995468139648438,147.67,39022.0,0.0
60,0.1244809877872467,96.816,0.012254350131750106,"tensor(64.7600, device='cuda:0')",0.1,2048,0,2.200450897216797,147.67,39022.0,2.0193
61,0.07496588498353958,98.396,0.010268579804897308,"tensor(69.1900, device='cuda:0')",0.020000000000000004,2048,0,2.3479318618774414,147.67,39022.0,0.0
62,0.048131841868162155,99.212,0.010081920522451401,"tensor(69.5800, device='cuda:0')",0.020000000000000004,2048,0,2.364717960357666,147.67,39022.0,0.0
63,0.03734914682805538,99.512,0.010020876353979111,"tensor(69.4000, device='cuda:0')",0.020000000000000004,2048,0,2.20535945892334,147.67,39022.0,0.0
64,0.03340229168534279,99.576,0.010081643325090409,"tensor(69.8500, device='cuda:0')",0.020000000000000004,2048,0,2.379434108734131,147.67,39022.0,0.0
65,0.031178593412041666,99.598,0.010095173525810242,"tensor(69.8100, device='cuda:0')",0.020000000000000004,2048,0,2.2152180671691895,147.67,39022.0,0.0
66,0.02849461868405342,99.68,0.010002670991420746,"tensor(69.9200, device='cuda:0')",0.020000000000000004,2048,0,2.3561835289001465,147.67,39022.0,0.0
67,0.02622736118733883,99.74,0.00996510472893715,"tensor(70.0700, device='cuda:0')",0.020000000000000004,2048,0,2.366332769393921,147.67,39022.0,0.0
68,0.025314674749970435,99.742,0.00995435447692871,"tensor(69.9400, device='cuda:0')",0.020000000000000004,2048,0,2.215871810913086,147.67,39022.0,0.0
69,0.02481391340494156,99.76,0.00999459941983223,"tensor(70.1000, device='cuda:0')",0.020000000000000004,2048,0,2.358811140060425,147.67,39022.0,0.0
70,0.02372408740222454,99.772,0.01013348051905632,"tensor(70.0300, device='cuda:0')",0.020000000000000004,2048,0,2.2241413593292236,147.67,39022.0,1.8593
71,0.022447114512324333,99.816,0.00989337905049324,"tensor(69.9600, device='cuda:0')",0.020000000000000004,2048,0,2.217802047729492,147.67,39022.0,0.0
72,0.022210981920361517,99.774,0.009830548089742661,"tensor(70.1700, device='cuda:0')",0.020000000000000004,2048,0,2.3555853366851807,147.67,39022.0,0.0
73,0.021130969524383546,99.802,0.00999865905046463,"tensor(70.1300, device='cuda:0')",0.020000000000000004,2048,0,2.2028419971466064,147.67,39022.0,0.0
74,0.02093922667205334,99.818,0.009903208267688752,"tensor(70.1300, device='cuda:0')",0.020000000000000004,2048,0,2.210787296295166,147.67,39022.0,0.0
75,0.020016259849071502,99.844,0.009847432792186738,"tensor(70.2800, device='cuda:0')",0.020000000000000004,2048,0,2.3567562103271484,147.67,39022.0,0.0
76,0.02019352965056896,99.828,0.009850464797019958,"tensor(70.1100, device='cuda:0')",0.020000000000000004,2048,0,2.213918447494507,147.67,39022.0,0.0
77,0.01985536888241768,99.826,0.00981010080575943,"tensor(70.1400, device='cuda:0')",0.020000000000000004,2048,0,2.205225706100464,147.67,39022.0,0.0
78,0.018937822207808496,99.842,0.009872920435667037,"tensor(70.4700, device='cuda:0')",0.020000000000000004,2048,0,2.363116502761841,147.67,39022.0,0.0
79,0.018507830202579498,99.852,0.009813848346471787,"tensor(70.3400, device='cuda:0')",0.020000000000000004,2048,0,2.20805287361145,147.67,39022.0,0.0
80,0.018119972050189972,99.862,0.009885567140579223,"tensor(70.0400, device='cuda:0')",0.020000000000000004,2048,0,2.199706554412842,147.67,39022.0,1.9149
81,0.018015805259346963,99.858,0.00986319665312767,"tensor(70.2900, device='cuda:0')",0.020000000000000004,2048,0,2.1959173679351807,147.67,39022.0,0.0
82,0.017763061113655568,99.87,0.009722205716371536,"tensor(70.1300, device='cuda:0')",0.020000000000000004,2048,0,2.19877028465271,147.67,39022.0,0.0
83,0.017900751121342182,99.848,0.00974577956199646,"tensor(70.2600, device='cuda:0')",0.020000000000000004,2048,0,2.1989777088165283,147.67,39022.0,0.0
84,0.01763365339487791,99.854,0.00976091837286949,"tensor(70.0300, device='cuda:0')",0.020000000000000004,2048,0,2.2133634090423584,147.67,39022.0,0.0
85,0.017373294830322267,99.862,0.009695513236522674,"tensor(70.1700, device='cuda:0')",0.020000000000000004,2048,0,2.2096736431121826,147.67,39022.0,0.0
86,0.017306574024260044,99.876,0.00974024892449379,"tensor(70.1400, device='cuda:0')",0.020000000000000004,2048,0,2.1983487606048584,147.67,39022.0,0.0
87,0.016794353798031805,99.87,0.009715908485651016,"tensor(70.2700, device='cuda:0')",0.020000000000000004,2048,0,2.1621429920196533,147.67,39022.0,0.0
88,0.016134130991995333,99.888,0.009830951291322708,"tensor(69.9900, device='cuda:0')",0.020000000000000004,2048,0,2.242821216583252,147.67,39022.0,0.0
89,0.016326057501137258,99.904,0.009742132925987244,"tensor(70.3400, device='cuda:0')",0.020000000000000004,2048,0,2.23188853263855,147.67,39022.0,0.0
90,0.016350662596523763,99.89,0.009734016156196594,"tensor(70.2700, device='cuda:0')",0.020000000000000004,2048,0,2.20529842376709,147.67,39022.0,1.9441
91,0.016366333439946174,99.882,0.009639306491613387,"tensor(70.2500, device='cuda:0')",0.020000000000000004,2048,0,2.189887285232544,147.67,39022.0,0.0
92,0.016203370951116083,99.88,0.009586501324176789,"tensor(70.3800, device='cuda:0')",0.020000000000000004,2048,0,2.1994988918304443,147.67,39022.0,0.0
93,0.015976961813867093,99.896,0.00964348727464676,"tensor(70.4400, device='cuda:0')",0.020000000000000004,2048,0,2.203404188156128,147.67,39022.0,0.0
94,0.01567786790430546,99.892,0.009671766060590744,"tensor(70.2400, device='cuda:0')",0.020000000000000004,2048,0,2.1972179412841797,147.67,39022.0,0.0
95,0.015684530586004258,99.9,0.009682573837041854,"tensor(70.3300, device='cuda:0')",0.020000000000000004,2048,0,2.199416399002075,147.67,39022.0,0.0
96,0.015646313987672328,99.904,0.009568268358707428,"tensor(70.3700, device='cuda:0')",0.020000000000000004,2048,0,2.2030444145202637,147.67,39022.0,0.0
97,0.0155461510643363,99.91,0.009646006739139557,"tensor(70.3400, device='cuda:0')",0.020000000000000004,2048,0,2.214977741241455,147.67,39022.0,0.0
98,0.015194295272231102,99.888,0.00953018718957901,"tensor(70.4800, device='cuda:0')",0.020000000000000004,2048,0,2.363069534301758,147.67,39022.0,0.0
99,0.01513311043381691,99.902,0.009543014985322952,"tensor(70.3700, device='cuda:0')",0.020000000000000004,2048,0,2.2021918296813965,147.67,39022.0,0.0
100,0.01508376732468605,99.918,0.00953970828652382,"tensor(70.6600, device='cuda:0')",0.020000000000000004,2048,0,2.351681709289551,147.67,39022.0,1.8961
101,0.01502161230891943,99.908,0.009444916582107544,"tensor(70.4700, device='cuda:0')",0.020000000000000004,2048,0,2.184055805206299,147.67,39022.0,0.0
102,0.01538187127560377,99.912,0.009514197647571564,"tensor(70.5600, device='cuda:0')",0.020000000000000004,2048,0,2.2055740356445312,147.67,39022.0,0.0
103,0.015264773964881897,99.906,0.009498173636198044,"tensor(70.7800, device='cuda:0')",0.020000000000000004,2048,0,2.365947961807251,147.67,39022.0,0.0
104,0.015004206597805023,99.914,0.00944111598432064,"tensor(70.4500, device='cuda:0')",0.020000000000000004,2048,0,2.21014666557312,147.67,39022.0,0.0
105,0.014593802839517594,99.936,0.00951911200284958,"tensor(70.5500, device='cuda:0')",0.020000000000000004,2048,0,2.221346378326416,147.67,39022.0,0.0
106,0.015017904490232468,99.902,0.009539339512586594,"tensor(70.5100, device='cuda:0')",0.020000000000000004,2048,0,2.228579521179199,147.67,39022.0,0.0
107,0.014344173483550549,99.936,0.009507400274276734,"tensor(70.6000, device='cuda:0')",0.020000000000000004,2048,0,2.230532169342041,147.67,39022.0,0.0
108,0.014524581246078014,99.912,0.009465194481611252,"tensor(70.6800, device='cuda:0')",0.020000000000000004,2048,0,2.2275266647338867,147.67,39022.0,0.0
109,0.01459167592227459,99.918,0.009561992782354355,"tensor(70.5900, device='cuda:0')",0.020000000000000004,2048,0,2.202775478363037,147.67,39022.0,0.0
110,0.014302113763988019,99.928,0.009453875422477722,"tensor(70.5800, device='cuda:0')",0.020000000000000004,2048,0,2.1984715461730957,147.67,39022.0,1.9032
111,0.014106891490519047,99.926,0.009437023103237152,"tensor(70.5300, device='cuda:0')",0.020000000000000004,2048,0,2.1979141235351562,147.67,39022.0,0.0
112,0.014245316833257676,99.922,0.009462726056575775,"tensor(70.4700, device='cuda:0')",0.020000000000000004,2048,0,2.2048301696777344,147.67,39022.0,0.0
113,0.01424637097865343,99.91,0.009540446364879608,"tensor(70.4800, device='cuda:0')",0.020000000000000004,2048,0,2.2108852863311768,147.67,39022.0,0.0
114,0.013951893523335457,99.938,0.009416579908132553,"tensor(70.6200, device='cuda:0')",0.020000000000000004,2048,0,2.2122726440429688,147.67,39022.0,0.0
115,0.014318674691021443,99.914,0.009437196278572082,"tensor(70.6500, device='cuda:0')",0.020000000000000004,2048,0,2.208510160446167,147.67,39022.0,0.0
116,0.014413031078875064,99.926,0.00944047812819481,"tensor(70.7500, device='cuda:0')",0.020000000000000004,2048,0,2.206834554672241,147.67,39022.0,0.0
117,0.014161600582301617,99.914,0.00942595705986023,"tensor(70.5000, device='cuda:0')",0.020000000000000004,2048,0,2.202362060546875,147.67,39022.0,0.0
118,0.014111010357737541,99.926,0.009341470068693162,"tensor(70.5500, device='cuda:0')",0.020000000000000004,2048,0,2.2040092945098877,147.67,39022.0,0.0
119,0.014083993025124072,99.926,0.009391516768932342,"tensor(70.7400, device='cuda:0')",0.020000000000000004,2048,0,2.2057652473449707,147.67,39022.0,0.0
120,0.013943425938487053,99.938,0.009329184621572494,"tensor(70.4800, device='cuda:0')",0.020000000000000004,2048,0,2.1935274600982666,147.67,39022.0,1.9686
121,0.013910542689263821,99.936,0.009365921980142593,"tensor(70.8800, device='cuda:0')",0.004000000000000001,2048,0,2.346007823944092,147.67,39022.0,0.0
122,0.013397038169205188,99.936,0.009332152611017228,"tensor(70.7900, device='cuda:0')",0.004000000000000001,2048,0,2.199080467224121,147.67,39022.0,0.0
123,0.013276563249528408,99.948,0.009353836649656297,"tensor(70.9600, device='cuda:0')",0.004000000000000001,2048,0,2.387319803237915,147.67,39022.0,0.0
124,0.01344422783702612,99.926,0.00930507196187973,"tensor(70.7400, device='cuda:0')",0.004000000000000001,2048,0,2.244737148284912,147.67,39022.0,0.0
125,0.012951150648295879,99.954,0.009323063904047012,"tensor(70.8500, device='cuda:0')",0.004000000000000001,2048,0,2.242748737335205,147.67,39022.0,0.0
126,0.013082692250609398,99.924,0.009323075830936433,"tensor(70.9200, device='cuda:0')",0.004000000000000001,2048,0,2.2285218238830566,147.67,39022.0,0.0
127,0.01292669627815485,99.954,0.009324164283275604,"tensor(70.8100, device='cuda:0')",0.004000000000000001,2048,0,2.2090251445770264,147.67,39022.0,0.0
128,0.012703163251280784,99.958,0.009380826777219773,"tensor(70.8300, device='cuda:0')",0.004000000000000001,2048,0,2.228656053543091,147.67,39022.0,0.0
129,0.012962911874055863,99.944,0.009335629051923752,"tensor(70.8700, device='cuda:0')",0.004000000000000001,2048,0,2.2003633975982666,147.67,39022.0,0.0
130,0.013147436790168285,99.948,0.009242116400599479,"tensor(70.8700, device='cuda:0')",0.004000000000000001,2048,0,2.2055552005767822,147.67,39022.0,1.974
131,0.012826766856014728,99.938,0.009356247681379317,"tensor(70.8700, device='cuda:0')",0.004000000000000001,2048,0,2.199822187423706,147.67,39022.0,0.0
132,0.01283344954252243,99.94,0.009436143112182617,"tensor(70.8400, device='cuda:0')",0.004000000000000001,2048,0,2.2170050144195557,147.67,39022.0,0.0
133,0.012950033135712146,99.94,0.009370703887939454,"tensor(70.7900, device='cuda:0')",0.004000000000000001,2048,0,2.204164743423462,147.67,39022.0,0.0
134,0.01286262582987547,99.942,0.009276005458831787,"tensor(70.8300, device='cuda:0')",0.004000000000000001,2048,0,2.20168137550354,147.67,39022.0,0.0
135,0.012691344022750855,99.946,0.009338795495033265,"tensor(70.8500, device='cuda:0')",0.004000000000000001,2048,0,2.209526300430298,147.67,39022.0,0.0
136,0.012477288991212844,99.958,0.009298325115442275,"tensor(70.9400, device='cuda:0')",0.004000000000000001,2048,0,2.212697982788086,147.67,39022.0,0.0
137,0.012896925583481789,99.934,0.009308981400728226,"tensor(70.9200, device='cuda:0')",0.004000000000000001,2048,0,2.2120742797851562,147.67,39022.0,0.0
138,0.012685148119926453,99.954,0.009262296092510223,"tensor(70.9800, device='cuda:0')",0.004000000000000001,2048,0,2.363542318344116,147.67,39022.0,0.0
139,0.012852707840502263,99.944,0.009350418120622634,"tensor(71.0800, device='cuda:0')",0.004000000000000001,2048,0,2.3520967960357666,147.67,39022.0,0.0
140,0.013015659525990486,99.934,0.00936994904279709,"tensor(70.9500, device='cuda:0')",0.004000000000000001,2048,0,2.2085888385772705,147.67,39022.0,1.9624
141,0.013064898550510406,99.942,0.009374991005659103,"tensor(71.0300, device='cuda:0')",0.004000000000000001,2048,0,2.2273802757263184,147.67,39022.0,0.0
142,0.012844166718423367,99.94,0.009295743089914321,"tensor(71., device='cuda:0')",0.004000000000000001,2048,0,2.2338504791259766,147.67,39022.0,0.0
143,0.012622242607176305,99.952,0.00934566006064415,"tensor(70.9400, device='cuda:0')",0.004000000000000001,2048,0,2.235961437225342,147.67,39022.0,0.0
144,0.012578628584742546,99.952,0.009298636364936828,"tensor(70.9100, device='cuda:0')",0.004000000000000001,2048,0,2.1678519248962402,147.67,39022.0,0.0
145,0.012723531126976013,99.95,0.009276612865924835,"tensor(71.0100, device='cuda:0')",0.004000000000000001,2048,0,2.1557846069335938,147.67,39022.0,0.0
146,0.012669153697788715,99.938,0.009340620571374893,"tensor(70.9500, device='cuda:0')",0.004000000000000001,2048,0,2.142038106918335,147.67,39022.0,0.0
147,0.012522122263908387,99.944,0.009254716938734055,"tensor(70.8600, device='cuda:0')",0.004000000000000001,2048,0,2.156768321990967,147.67,39022.0,0.0
148,0.012825694121420383,99.938,0.009242830872535706,"tensor(70.9500, device='cuda:0')",0.004000000000000001,2048,0,2.1655080318450928,147.67,39022.0,0.0
149,0.012675824500620365,99.948,0.009337454354763032,"tensor(70.8500, device='cuda:0')",0.004000000000000001,2048,0,2.1582233905792236,147.67,39022.0,0.0
150,0.012327376119792462,99.964,0.009375748723745346,"tensor(70.7800, device='cuda:0')",0.004000000000000001,2048,0,2.146421194076538,147.67,39022.0,1.9071
151,0.012538286782801151,99.94,0.00932233036160469,"tensor(70.7000, device='cuda:0')",0.004000000000000001,2048,0,2.208534002304077,147.67,39022.0,0.0
152,0.01268658835440874,99.95,0.009309704864025116,"tensor(70.7800, device='cuda:0')",0.004000000000000001,2048,0,2.220996856689453,147.67,39022.0,0.0
153,0.012370891645550728,99.952,0.009359111988544465,"tensor(70.9300, device='cuda:0')",0.004000000000000001,2048,0,2.2220876216888428,147.67,39022.0,0.0
154,0.012523621171712875,99.952,0.009273430544137954,"tensor(70.9600, device='cuda:0')",0.004000000000000001,2048,0,2.227153778076172,147.67,39022.0,0.0
155,0.012340966239571571,99.946,0.009302565568685531,"tensor(70.9200, device='cuda:0')",0.004000000000000001,2048,0,2.217221260070801,147.67,39022.0,0.0
156,0.012470858693122864,99.966,0.009322757863998414,"tensor(70.8400, device='cuda:0')",0.004000000000000001,2048,0,2.229278802871704,147.67,39022.0,0.0
157,0.012648942843079568,99.95,0.009359785974025727,"tensor(70.9700, device='cuda:0')",0.004000000000000001,2048,0,2.2236640453338623,147.67,39022.0,0.0
158,0.012456120252609252,99.936,0.009339914453029632,"tensor(70.9800, device='cuda:0')",0.004000000000000001,2048,0,2.2200543880462646,147.67,39022.0,0.0
159,0.01257133588194847,99.946,0.009293040227890015,"tensor(70.9100, device='cuda:0')",0.004000000000000001,2048,0,2.209892749786377,147.67,39022.0,0.0
160,0.012448653802275658,99.944,0.009328916323184966,"tensor(70.7300, device='cuda:0')",0.004000000000000001,2048,0,2.234849214553833,147.67,39022.0,1.9909
161,0.012470374032855034,99.948,0.009290032529830933,"tensor(70.7600, device='cuda:0')",0.0008000000000000003,2048,0,2.205418586730957,147.67,39022.0,0.0
162,0.012279706671833993,99.948,0.009217527106404305,"tensor(70.8500, device='cuda:0')",0.0008000000000000003,2048,0,2.2333600521087646,147.67,39022.0,0.0
163,0.01226992629468441,99.958,0.009291081410646438,"tensor(70.8000, device='cuda:0')",0.0008000000000000003,2048,0,2.221097946166992,147.67,39022.0,0.0
164,0.012330177389085293,99.95,0.009442866516113282,"tensor(70.9300, device='cuda:0')",0.0008000000000000003,2048,0,2.2251644134521484,147.67,39022.0,0.0
165,0.012190110050141811,99.954,0.009296333110332488,"tensor(70.8300, device='cuda:0')",0.0008000000000000003,2048,0,2.2201991081237793,147.67,39022.0,0.0
166,0.012234610691666602,99.958,0.00938308077454567,"tensor(70.7900, device='cuda:0')",0.0008000000000000003,2048,0,2.2275967597961426,147.67,39022.0,0.0
167,0.012513767778873443,99.946,0.009323948967456818,"tensor(70.9200, device='cuda:0')",0.0008000000000000003,2048,0,2.2504067420959473,147.67,39022.0,0.0
168,0.01221808698028326,99.958,0.009293352073431014,"tensor(70.9600, device='cuda:0')",0.0008000000000000003,2048,0,2.227862596511841,147.67,39022.0,0.0
169,0.012341079600155354,99.956,0.009269159698486329,"tensor(70.8500, device='cuda:0')",0.0008000000000000003,2048,0,2.2192370891571045,147.67,39022.0,0.0
170,0.012309807389974593,99.96,0.009267225927114486,"tensor(70.8800, device='cuda:0')",0.0008000000000000003,2048,0,2.216438055038452,147.67,39022.0,1.9187
171,0.01258046954870224,99.946,0.009300172257423401,"tensor(70.8800, device='cuda:0')",0.0008000000000000003,2048,0,2.243176221847534,147.67,39022.0,0.0
172,0.012692399509251117,99.948,0.009260428804159164,"tensor(70.8400, device='cuda:0')",0.0008000000000000003,2048,0,2.240631103515625,147.67,39022.0,0.0
173,0.012634044550359248,99.934,0.0092924955368042,"tensor(70.8400, device='cuda:0')",0.0008000000000000003,2048,0,2.249678134918213,147.67,39022.0,0.0
174,0.01219919815659523,99.96,0.00925663211941719,"tensor(70.8600, device='cuda:0')",0.0008000000000000003,2048,0,2.219327211380005,147.67,39022.0,0.0
175,0.012386344224214554,99.956,0.00922680308818817,"tensor(70.8800, device='cuda:0')",0.0008000000000000003,2048,0,2.22062611579895,147.67,39022.0,0.0
176,0.012424365766346455,99.95,0.00926773511171341,"tensor(70.7800, device='cuda:0')",0.0008000000000000003,2048,0,2.207307815551758,147.67,39022.0,0.0
177,0.012134114727377892,99.948,0.009284586316347123,"tensor(70.8100, device='cuda:0')",0.0008000000000000003,2048,0,2.2177648544311523,147.67,39022.0,0.0
178,0.012275703102350235,99.944,0.00934601418375969,"tensor(70.8300, device='cuda:0')",0.0008000000000000003,2048,0,2.215277910232544,147.67,39022.0,0.0
179,0.012463167682290078,99.954,0.009366192960739136,"tensor(70.8400, device='cuda:0')",0.0008000000000000003,2048,0,2.2082173824310303,147.67,39022.0,0.0
180,0.012150532267987728,99.954,0.009330058461427688,"tensor(70.8300, device='cuda:0')",0.0008000000000000003,2048,0,2.2158031463623047,147.67,39022.0,1.9465
