epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,batch_size,epoch_time,eval_time,memory_allocated,memory_reserved,gradient_diversity
41,0.7665616774559021,77.35,0.0009241184949874878,"tensor(54.7200, device='cuda:0')",0.1,2048,17.414324045181274,5.484557867050171,149.34,17060.0,
42,0.7245299935340881,78.296,0.0008243877410888672,"tensor(58.5200, device='cuda:0')",0.1,2048,17.449427127838135,5.058309316635132,149.34,17060.0,
43,0.6909333992004395,79.186,0.0008479158759117126,"tensor(58.2900, device='cuda:0')",0.1,2048,17.2347469329834,5.707564830780029,149.34,17060.0,
44,0.6411407613754272,80.784,0.0009136111974716186,"tensor(56.0800, device='cuda:0')",0.1,2048,17.323160886764526,5.078941822052002,149.34,17060.0,
45,0.6278024387359619,81.124,0.0008508535504341125,"tensor(58.2200, device='cuda:0')",0.1,2048,17.5019052028656,4.9562461376190186,149.34,17060.0,
46,0.5844227766990662,82.446,0.0008856390714645386,"tensor(56.9600, device='cuda:0')",0.1,2048,17.536654949188232,4.911642551422119,149.34,17060.0,
47,0.5486824774742126,83.562,0.0008516130566596985,"tensor(58.5100, device='cuda:0')",0.1,2048,17.23929214477539,5.047346591949463,149.34,17060.0,
48,0.5212887787818908,84.312,0.0008872994661331177,"tensor(57.6300, device='cuda:0')",0.1,2048,17.543737649917603,4.931555986404419,149.34,17060.0,
49,0.5088692080974578,84.472,0.000913648509979248,"tensor(57.5000, device='cuda:0')",0.1,2048,17.45549774169922,4.8718414306640625,149.34,17060.0,
50,0.47140982151031496,86.042,0.000817126715183258,"tensor(60.4800, device='cuda:0')",0.1,2048,17.19113254547119,5.598544597625732,149.34,17060.0,
51,0.4465035891532898,86.614,0.0008865795850753784,"tensor(57.5500, device='cuda:0')",0.1,2048,17.146647453308105,4.911900997161865,149.34,17060.0,
52,0.4229747498035431,87.44,0.0008518413662910461,"tensor(60.2500, device='cuda:0')",0.1,2048,17.24033284187317,5.510131597518921,149.34,17060.0,
53,0.3876548385620117,88.53,0.0008542430281639099,"tensor(59.5600, device='cuda:0')",0.1,2048,17.19472026824951,4.9041619300842285,149.34,17060.0,
54,0.36299188137054444,89.552,0.000841736114025116,"tensor(60.0300, device='cuda:0')",0.1,2048,17.37113332748413,4.925402402877808,149.34,17060.0,
55,0.33938971638679505,90.268,0.0008693143606185913,"tensor(59.5500, device='cuda:0')",0.1,2048,17.41059184074402,5.649024963378906,149.34,17060.0,
56,0.32513381719589235,90.654,0.0009006273508071899,"tensor(58.6400, device='cuda:0')",0.1,2048,17.4808030128479,5.079535007476807,149.34,17060.0,
57,0.310740464925766,91.004,0.0008742101430892945,"tensor(59.9500, device='cuda:0')",0.1,2048,17.310349702835083,4.925685882568359,149.34,17060.0,
58,0.3097319746017456,90.958,0.0008753282070159912,"tensor(59.9400, device='cuda:0')",0.1,2048,17.339037656784058,4.930652856826782,149.34,17060.0,
59,0.2938107216358185,91.472,0.000870540726184845,"tensor(59.8400, device='cuda:0')",0.1,2048,17.48249840736389,4.90996241569519,149.34,17060.0,
60,0.17793513536453248,95.774,0.0006960842370986939,"tensor(66., device='cuda:0')",0.020000000000000004,2048,17.462498426437378,5.059385776519775,149.34,17060.0,
61,0.11360809832811355,97.914,0.0006912726283073425,"tensor(66.6200, device='cuda:0')",0.020000000000000004,2048,18.049769401550293,5.252330541610718,149.34,17060.0,
62,0.098458431661129,98.282,0.0006883054494857788,"tensor(67.0800, device='cuda:0')",0.020000000000000004,2048,17.30685806274414,5.180400133132935,149.34,17060.0,
63,0.08771511256694793,98.626,0.0006899477362632752,"tensor(66.8400, device='cuda:0')",0.020000000000000004,2048,17.20456290245056,4.9270946979522705,149.34,17060.0,
64,0.08276606559753417,98.72,0.0006930696249008179,"tensor(67.1400, device='cuda:0')",0.020000000000000004,2048,17.397501945495605,5.026911020278931,149.34,17060.0,
65,0.07681900173425675,98.846,0.0006939092040061951,"tensor(67.0900, device='cuda:0')",0.020000000000000004,2048,17.24266266822815,5.55051851272583,149.34,17060.0,
66,0.07333402261137963,98.974,0.0006924030184745788,"tensor(67.1100, device='cuda:0')",0.020000000000000004,2048,17.423511028289795,4.943409442901611,149.34,17060.0,
67,0.0696401084959507,99.064,0.0006918033361434936,"tensor(67.3200, device='cuda:0')",0.020000000000000004,2048,17.35595965385437,5.162474870681763,149.34,17060.0,
68,0.06528527483344078,99.2,0.0006926594495773315,"tensor(66.7100, device='cuda:0')",0.020000000000000004,2048,17.36522150039673,5.054748773574829,149.34,17060.0,
69,0.06356867700815201,99.24,0.0006941754102706909,"tensor(67.2200, device='cuda:0')",0.020000000000000004,2048,17.366289615631104,4.930334568023682,149.34,17060.0,
70,0.060863456428050994,99.302,0.0006923690557479858,"tensor(67.1200, device='cuda:0')",0.020000000000000004,2048,17.13747215270996,5.165371656417847,149.34,17060.0,
71,0.058416621834039686,99.31,0.0006917651891708374,"tensor(67.0100, device='cuda:0')",0.020000000000000004,2048,17.263843059539795,4.860848426818848,149.34,17060.0,
72,0.05621897473931312,99.37,0.000691826319694519,"tensor(66.8500, device='cuda:0')",0.020000000000000004,2048,17.234078407287598,4.923241138458252,149.34,17060.0,
73,0.05433474764227867,99.412,0.0006974625825881958,"tensor(66.8500, device='cuda:0')",0.020000000000000004,2048,17.225614070892334,4.902486562728882,149.34,17060.0,
74,0.053477493226528165,99.428,0.0006943470716476441,"tensor(67.1500, device='cuda:0')",0.020000000000000004,2048,17.19743537902832,5.03282356262207,149.34,17060.0,
75,0.05176986515522003,99.434,0.0006942231178283691,"tensor(66.9900, device='cuda:0')",0.020000000000000004,2048,17.323981523513794,4.944074630737305,149.34,17060.0,
76,0.050263285636901855,99.458,0.0006944465398788452,"tensor(67.3500, device='cuda:0')",0.020000000000000004,2048,17.324487447738647,5.021065711975098,149.34,17060.0,
77,0.048931047320365906,99.456,0.0006988765954971314,"tensor(67.1600, device='cuda:0')",0.020000000000000004,2048,17.195781230926514,5.303303241729736,149.34,17060.0,
78,0.04860285550355911,99.482,0.0006984107732772827,"tensor(67.1800, device='cuda:0')",0.020000000000000004,2048,17.34467577934265,4.920104026794434,149.34,17060.0,
79,0.045789846330881116,99.548,0.000697784423828125,"tensor(66.9600, device='cuda:0')",0.020000000000000004,2048,17.36395573616028,4.896341562271118,149.34,17060.0,
80,0.04520604968070984,99.53,0.0006998068690299988,"tensor(67.1600, device='cuda:0')",0.020000000000000004,2048,17.330400466918945,5.173369407653809,149.34,17060.0,
81,0.04344975084066391,99.596,0.0006978011012077331,"tensor(67.3700, device='cuda:0')",0.020000000000000004,2048,17.455780744552612,5.04117488861084,149.34,17060.0,
82,0.04372920870780945,99.636,0.0006998475551605224,"tensor(66.9200, device='cuda:0')",0.020000000000000004,2048,17.230430603027344,5.473326206207275,149.34,17060.0,
83,0.043306348025798795,99.598,0.0006976466298103332,"tensor(67.1700, device='cuda:0')",0.020000000000000004,2048,17.462756872177124,4.932880878448486,149.34,17060.0,
84,0.04221239432692528,99.564,0.0006969683289527893,"tensor(67.2100, device='cuda:0')",0.020000000000000004,2048,17.228408098220825,4.916718482971191,149.34,17060.0,
85,0.040299630165100096,99.638,0.0007004747033119202,"tensor(67.2300, device='cuda:0')",0.020000000000000004,2048,17.42867112159729,5.079947233200073,149.34,17060.0,
86,0.03912091210484505,99.698,0.0006974288582801819,"tensor(67.2700, device='cuda:0')",0.020000000000000004,2048,17.252538442611694,5.071706533432007,149.34,17060.0,
87,0.038682013750076294,99.674,0.0006996572494506836,"tensor(67.2700, device='cuda:0')",0.020000000000000004,2048,17.1934175491333,4.937308073043823,149.34,17060.0,
88,0.0375070521235466,99.71,0.0006996936202049255,"tensor(67.1500, device='cuda:0')",0.020000000000000004,2048,17.258390426635742,4.899349927902222,149.34,17060.0,
89,0.03732122749090195,99.716,0.0006992326021194458,"tensor(66.8900, device='cuda:0')",0.020000000000000004,2048,17.204895496368408,5.003990888595581,149.34,17060.0,
90,0.036823443472385406,99.686,0.0006991926074028015,"tensor(67.1400, device='cuda:0')",0.020000000000000004,2048,17.528621435165405,4.912679195404053,149.34,17060.0,
91,0.03557555913925171,99.73,0.000699437952041626,"tensor(67.2100, device='cuda:0')",0.020000000000000004,2048,17.358405828475952,5.043729782104492,149.34,17060.0,
92,0.035211079716682435,99.71,0.0007009154796600342,"tensor(67.3500, device='cuda:0')",0.020000000000000004,2048,17.717500925064087,5.502244710922241,149.34,17060.0,
93,0.03537422999739647,99.72,0.0006995360016822815,"tensor(67.3200, device='cuda:0')",0.020000000000000004,2048,17.180719137191772,4.948745965957642,149.34,17060.0,
94,0.03385398209095001,99.762,0.000698214864730835,"tensor(67.3200, device='cuda:0')",0.020000000000000004,2048,17.26831579208374,4.969477653503418,149.34,17060.0,
